epoch	accu	edit	F1@0.1	F1@0.25	F1@0.5
1	35.3293	12.6583	8.0681	6.1177	3.8878
2	44.2253	12.9077	9.3740	7.2785	4.5129
3	46.8898	18.5339	13.2158	11.0722	6.9407
4	50.8554	17.9318	13.1555	11.0563	7.3086
5	55.4611	22.7174	17.3318	14.7545	10.1394
6	54.8992	22.8084	14.9841	12.4694	8.6289
7	61.2142	25.2740	18.4023	15.7304	11.1527
8	57.2142	22.1024	14.4233	12.2895	8.4681
9	59.8853	27.8508	18.4746	15.9687	11.3954
10	60.3266	28.2198	18.6813	16.0364	11.2106
11	62.9270	26.6892	20.3408	17.5421	12.2745
12	63.6217	28.8308	20.8595	18.1000	12.8480
13	56.5380	27.8849	19.1561	16.4994	11.6754
14	62.5931	28.6683	22.2665	19.2130	14.1553
15	57.9968	29.2830	19.0632	16.6099	11.9940
16	66.8246	28.9456	23.0621	19.8911	14.5099
17	56.9863	24.9064	17.6386	15.1188	10.6536
18	58.3637	27.9530	17.8796	15.7540	11.5553
19	62.6753	33.2988	23.4143	20.2842	14.8759
20	67.6311	31.4485	22.5885	20.0629	15.2145
21	63.0297	30.0156	20.9724	18.3712	13.3923
22	64.9905	30.6332	20.4634	17.8888	13.0543
23	62.8565	29.8543	19.9590	17.6657	12.9113
24	62.3918	29.3938	19.2251	16.6985	12.1525
25	61.3753	30.3270	19.6155	17.3143	12.9674
26	63.9367	29.7316	21.7459	19.1882	14.3005
27	65.9552	29.5767	19.4222	17.0133	12.6844
28	66.5630	31.2026	21.3457	19.0243	14.4758
29	53.5234	27.6813	16.9065	14.3049	10.2684
30	66.3376	32.5065	22.7037	20.1461	15.2136
31	65.7774	28.7526	19.7514	17.4631	12.9134
32	67.7805	30.8868	22.5542	20.1376	15.2332
33	61.8331	27.1899	17.6799	15.5708	11.1760
34	63.2671	28.5950	17.5567	15.4142	11.3139
35	67.6280	32.5975	20.7131	18.6298	14.1789
36	64.6593	29.2083	18.3223	16.2283	11.9074
37	65.1745	30.9765	20.6092	18.5007	13.7146
38	66.5538	30.6349	20.0913	17.8497	13.4496
39	63.8894	27.6485	17.3021	15.2435	11.1583
40	63.3580	29.6948	18.8444	16.4800	12.5570
41	65.5138	27.9542	19.1270	16.9121	12.6298
42	67.9430	29.6728	20.3763	18.1637	13.7474
43	64.2768	26.0523	18.6649	16.5096	12.0506
44	69.6256	31.3516	21.6244	19.1911	14.7236
45	67.8913	27.5883	19.1056	16.8674	12.4846
46	68.0526	29.1277	20.2342	17.8829	13.6847
47	68.3704	28.9984	21.0894	18.7409	14.0250
48	64.8302	27.8147	17.6550	15.7097	11.9171
49	69.0229	29.5806	21.0980	18.7296	14.2959
50	59.1332	25.1345	14.3673	12.4029	9.1834
